course_name,comment_text,grade_score,course_rating,sentiment_label
Philosophy,"Too theoretical, lacked real-world examples.",100,5,-1
Philosophy,"Too theoretical, lacked real-world examples.",35.5,2,-1
Philosophy,A good mix of lectures and assignments.,1.5,2,-1
Philosophy,Loved the depth and historical insights!,40,2,1
Philosophy,A good mix of lectures and assignments.,49.5,2,-1
Philosophy,The quizzes were unclear and frustrating.,84,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",42,5,-1
Philosophy,The quizzes were unclear and frustrating.,78,2,-1
Philosophy,I found the materials a bit confusing and poorly organized.,39,4,-1
Philosophy,The quizzes were unclear and frustrating.,33.5,2,-1
Philosophy,"Brilliant explanations, very engaging!",87,1,1
Philosophy,A good mix of lectures and assignments.,51.5,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",26.5,3,-1
Philosophy,A good mix of lectures and assignments.,81.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,11,5,-1
Philosophy,The quizzes were unclear and frustrating.,39,3,-1
Philosophy,Loved the depth and historical insights!,96.5,3,1
Philosophy,"Neutral feeling, nothing special.",64,2,0
Philosophy,"Too theoretical, lacked real-world examples.",30,5,-1
Philosophy,A good mix of lectures and assignments.,35.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,51.5,2,-1
Philosophy,"Neutral feeling, nothing special.",8,2,0
Philosophy,Excellent content but too fast-paced.,66.5,3,1
Philosophy,"Brilliant explanations, very engaging!",1,3,1
Philosophy,Loved the depth and historical insights!,47,3,1
Philosophy,Excellent content but too fast-paced.,52.5,4,1
Philosophy,A good mix of lectures and assignments.,2.5,4,-1
Philosophy,"Hard to follow, needs better structure.",38.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,5,2,-1
Philosophy,"Brilliant explanations, very engaging!",13,4,1
Philosophy,I found the materials a bit confusing and poorly organized.,48,3,-1
Philosophy,Excellent content but too fast-paced.,6,4,1
Philosophy,"Brilliant explanations, very engaging!",86.5,5,1
Philosophy,The course is very informative and the instructor is great.,48,4,1
Philosophy,The quizzes were unclear and frustrating.,94,5,-1
Philosophy,I found the materials a bit confusing and poorly organized.,26.5,3,-1
Philosophy,"Hard to follow, needs better structure.",82,3,-1
Philosophy,"Brilliant explanations, very engaging!",13.5,2,1
Philosophy,"Too theoretical, lacked real-world examples.",7.5,4,-1
Philosophy,Excellent content but too fast-paced.,79,2,1
Philosophy,Loved the depth and historical insights!,0,3,1
Philosophy,A good mix of lectures and assignments.,74,2,-1
Philosophy,A good mix of lectures and assignments.,46,4,-1
Philosophy,Loved the depth and historical insights!,78,4,1
Philosophy,"Too theoretical, lacked real-world examples.",66.5,3,-1
Philosophy,Loved the depth and historical insights!,38,3,1
Philosophy,Loved the depth and historical insights!,88.5,3,1
Philosophy,Loved the depth and historical insights!,14,2,1
Philosophy,"Neutral feeling, nothing special.",87.5,2,0
Philosophy,Loved the depth and historical insights!,76.5,2,1
Philosophy,The course is very informative and the instructor is great.,1,4,1
Philosophy,Loved the depth and historical insights!,29,5,1
Philosophy,"Hard to follow, needs better structure.",4,4,-1
Philosophy,"Hard to follow, needs better structure.",58.5,2,-1
Philosophy,The quizzes were unclear and frustrating.,90,3,-1
Philosophy,Excellent content but too fast-paced.,21.5,1,1
Philosophy,The course is very informative and the instructor is great.,10.5,1,1
Philosophy,"Too theoretical, lacked real-world examples.",99.5,2,-1
Philosophy,A good mix of lectures and assignments.,10,2,-1
Philosophy,Excellent content but too fast-paced.,53.5,3,1
Philosophy,"Hard to follow, needs better structure.",1,5,-1
Philosophy,Loved the depth and historical insights!,64,4,1
Philosophy,"Neutral feeling, nothing special.",14.5,2,0
Philosophy,A good mix of lectures and assignments.,77.5,5,-1
Philosophy,"Neutral feeling, nothing special.",54.5,1,0
Philosophy,Excellent content but too fast-paced.,63,1,1
Philosophy,Excellent content but too fast-paced.,9,2,1
Philosophy,"Too theoretical, lacked real-world examples.",72.5,4,-1
Philosophy,"Brilliant explanations, very engaging!",16.5,3,1
Philosophy,"Brilliant explanations, very engaging!",72.5,3,1
Philosophy,The course is very informative and the instructor is great.,12.5,4,1
Philosophy,A good mix of lectures and assignments.,23,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",12,2,-1
Philosophy,"Brilliant explanations, very engaging!",41,5,1
Philosophy,"Brilliant explanations, very engaging!",66.5,5,1
Philosophy,The quizzes were unclear and frustrating.,30,3,-1
Philosophy,"Hard to follow, needs better structure.",62.5,5,-1
Philosophy,Excellent content but too fast-paced.,5,2,1
Philosophy,"Brilliant explanations, very engaging!",78,5,1
Philosophy,Loved the depth and historical insights!,75.5,5,1
Philosophy,"Brilliant explanations, very engaging!",35.5,2,1
Philosophy,"Neutral feeling, nothing special.",22,1,0
Philosophy,The course is very informative and the instructor is great.,24.5,2,1
Philosophy,"Neutral feeling, nothing special.",36,3,0
Philosophy,"Hard to follow, needs better structure.",77.5,4,-1
Philosophy,The quizzes were unclear and frustrating.,3,5,-1
Philosophy,Excellent content but too fast-paced.,84,5,1
Philosophy,The course is very informative and the instructor is great.,83,3,1
Philosophy,I found the materials a bit confusing and poorly organized.,94,4,-1
Philosophy,A good mix of lectures and assignments.,22,3,-1
Philosophy,"Too theoretical, lacked real-world examples.",94,3,-1
Philosophy,A good mix of lectures and assignments.,17,4,-1
Philosophy,I found the materials a bit confusing and poorly organized.,54.5,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",79.5,2,-1
Philosophy,"Brilliant explanations, very engaging!",35,3,1
Philosophy,The quizzes were unclear and frustrating.,74.5,3,-1
Philosophy,"Brilliant explanations, very engaging!",72,2,1
Philosophy,I found the materials a bit confusing and poorly organized.,91,5,-1
Philosophy,"Neutral feeling, nothing special.",58,5,0
Philosophy,The course is very informative and the instructor is great.,34.5,4,1
Philosophy,A good mix of lectures and assignments.,95,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",0,2,-1
Philosophy,"Hard to follow, needs better structure.",38.5,1,-1
Philosophy,"Hard to follow, needs better structure.",76,5,-1
Philosophy,"Hard to follow, needs better structure.",51.5,3,-1
Philosophy,The course is very informative and the instructor is great.,62,4,1
Philosophy,The quizzes were unclear and frustrating.,97.5,5,-1
Philosophy,The quizzes were unclear and frustrating.,26.5,4,-1
Philosophy,I found the materials a bit confusing and poorly organized.,60.5,1,-1
Philosophy,Excellent content but too fast-paced.,9,3,1
Philosophy,A good mix of lectures and assignments.,31.5,5,-1
Philosophy,Excellent content but too fast-paced.,74,1,1
Philosophy,Excellent content but too fast-paced.,24.5,1,1
Philosophy,"Too theoretical, lacked real-world examples.",87,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",53.5,3,-1
Philosophy,The course is very informative and the instructor is great.,47,3,1
Philosophy,Excellent content but too fast-paced.,81.5,1,1
Philosophy,Excellent content but too fast-paced.,27,5,1
Philosophy,"Hard to follow, needs better structure.",20,2,-1
Philosophy,The course is very informative and the instructor is great.,69.5,1,1
Philosophy,"Brilliant explanations, very engaging!",92.5,2,1
Philosophy,"Hard to follow, needs better structure.",69.5,4,-1
Philosophy,I found the materials a bit confusing and poorly organized.,94,1,-1
Philosophy,"Too theoretical, lacked real-world examples.",7,5,-1
Philosophy,"Brilliant explanations, very engaging!",54,1,1
Philosophy,"Too theoretical, lacked real-world examples.",85,2,-1
Philosophy,I found the materials a bit confusing and poorly organized.,62,1,-1
Philosophy,Loved the depth and historical insights!,62.5,1,1
Philosophy,Loved the depth and historical insights!,99,1,1
Philosophy,I found the materials a bit confusing and poorly organized.,82.5,5,-1
Philosophy,Loved the depth and historical insights!,46.5,5,1
Philosophy,The course is very informative and the instructor is great.,75,4,1
Philosophy,A good mix of lectures and assignments.,30.5,2,-1
Philosophy,"Brilliant explanations, very engaging!",7.5,5,1
Philosophy,Excellent content but too fast-paced.,94,3,1
Philosophy,A good mix of lectures and assignments.,93.5,4,-1
Philosophy,Excellent content but too fast-paced.,64,4,1
Philosophy,"Too theoretical, lacked real-world examples.",53,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",78,5,-1
Philosophy,"Hard to follow, needs better structure.",59,5,-1
Philosophy,"Hard to follow, needs better structure.",4.5,1,-1
Philosophy,A good mix of lectures and assignments.,99.5,2,-1
Philosophy,Loved the depth and historical insights!,59.5,4,1
Philosophy,A good mix of lectures and assignments.,51,1,-1
Philosophy,Excellent content but too fast-paced.,9.5,5,1
Philosophy,The quizzes were unclear and frustrating.,58.5,5,-1
Philosophy,Excellent content but too fast-paced.,85.5,4,1
Philosophy,Loved the depth and historical insights!,70,3,1
Philosophy,"Hard to follow, needs better structure.",67.5,4,-1
Philosophy,A good mix of lectures and assignments.,12.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,81.5,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",86.5,2,-1
Philosophy,"Brilliant explanations, very engaging!",76,3,1
Philosophy,"Hard to follow, needs better structure.",86,4,-1
Philosophy,"Too theoretical, lacked real-world examples.",59,5,-1
Philosophy,Excellent content but too fast-paced.,99,1,1
Philosophy,The course is very informative and the instructor is great.,73,4,1
Philosophy,The course is very informative and the instructor is great.,85.5,3,1
Philosophy,The quizzes were unclear and frustrating.,49.5,3,-1
Philosophy,Excellent content but too fast-paced.,99,5,1
Philosophy,Loved the depth and historical insights!,27.5,4,1
Philosophy,Loved the depth and historical insights!,72,4,1
Philosophy,A good mix of lectures and assignments.,16,4,-1
Philosophy,"Neutral feeling, nothing special.",8.5,1,0
Philosophy,I found the materials a bit confusing and poorly organized.,1.5,4,-1
Philosophy,"Neutral feeling, nothing special.",80.5,2,0
Philosophy,"Too theoretical, lacked real-world examples.",45.5,5,-1
Philosophy,"Neutral feeling, nothing special.",91,2,0
Philosophy,"Too theoretical, lacked real-world examples.",93.5,5,-1
Philosophy,A good mix of lectures and assignments.,89,5,-1
Philosophy,Excellent content but too fast-paced.,8,3,1
Philosophy,I found the materials a bit confusing and poorly organized.,53,3,-1
Philosophy,"Hard to follow, needs better structure.",28,4,-1
Philosophy,A good mix of lectures and assignments.,38.5,1,-1
Philosophy,Excellent content but too fast-paced.,57,5,1
Philosophy,A good mix of lectures and assignments.,78,1,-1
Philosophy,The course is very informative and the instructor is great.,3.5,3,1
Philosophy,Loved the depth and historical insights!,56.5,3,1
Philosophy,Loved the depth and historical insights!,7,1,1
Philosophy,"Too theoretical, lacked real-world examples.",6.5,3,-1
Philosophy,"Too theoretical, lacked real-world examples.",81.5,5,-1
Philosophy,The course is very informative and the instructor is great.,48,4,1
Philosophy,A good mix of lectures and assignments.,6.5,1,-1
Philosophy,The quizzes were unclear and frustrating.,9.5,4,-1
Philosophy,The course is very informative and the instructor is great.,44.5,5,1
Philosophy,A good mix of lectures and assignments.,65.5,1,-1
Philosophy,Excellent content but too fast-paced.,19,5,1
Philosophy,"Too theoretical, lacked real-world examples.",75.5,3,-1
Philosophy,The quizzes were unclear and frustrating.,16.5,4,-1
Philosophy,A good mix of lectures and assignments.,64.5,1,-1
Philosophy,"Neutral feeling, nothing special.",8,5,0
Philosophy,Loved the depth and historical insights!,18.5,2,1
Philosophy,A good mix of lectures and assignments.,35,3,-1
Philosophy,"Neutral feeling, nothing special.",2.5,5,0
Philosophy,"Brilliant explanations, very engaging!",79.5,4,1
Philosophy,Excellent content but too fast-paced.,77.5,5,1
Philosophy,The quizzes were unclear and frustrating.,10.5,2,-1
Philosophy,"Too theoretical, lacked real-world examples.",23.5,5,-1
Philosophy,Loved the depth and historical insights!,3,1,1
Philosophy,"Neutral feeling, nothing special.",68,2,0
Philosophy,Excellent content but too fast-paced.,24.5,4,1
Philosophy,"Hard to follow, needs better structure.",12.5,4,-1
Philosophy,Loved the depth and historical insights!,41,4,1
Philosophy,Loved the depth and historical insights!,57,2,1
Philosophy,"Neutral feeling, nothing special.",69,5,0
Philosophy,Excellent content but too fast-paced.,48.5,3,1
