course_name,comment_text,grade_score,course_rating,sentiment_label
Teamwork Skills,A good mix of lectures and assignments.,96.38,3,-1
Teamwork Skills,A good mix of lectures and assignments.,40.03,2,-1
Teamwork Skills,Excellent content but too fast-paced.,48.03,1,1
Teamwork Skills,Excellent content but too fast-paced.,96.28,3,1
Teamwork Skills,"Neutral feeling, nothing special.",48.06,5,0
Teamwork Skills,A good mix of lectures and assignments.,55.74,3,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",64.06,5,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",86,1,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,51.78,1,-1
Teamwork Skills,Excellent content but too fast-paced.,54.81,4,1
Teamwork Skills,A good mix of lectures and assignments.,75.63,2,-1
Teamwork Skills,Loved the depth and historical insights!,56.82,1,1
Teamwork Skills,"Neutral feeling, nothing special.",40.19,3,0
Teamwork Skills,Excellent content but too fast-paced.,93.88,2,1
Teamwork Skills,A good mix of lectures and assignments.,71.76,4,-1
Teamwork Skills,Excellent content but too fast-paced.,58.45,3,1
Teamwork Skills,A good mix of lectures and assignments.,55.32,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",58.31,3,-1
Teamwork Skills,"Hard to follow, needs better structure.",52.6,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",77.93,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",57.79,2,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,74.72,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",70.16,2,1
Teamwork Skills,"Hard to follow, needs better structure.",98.25,4,-1
Teamwork Skills,Excellent content but too fast-paced.,65.23,4,1
Teamwork Skills,The quizzes were unclear and frustrating.,65.53,5,-1
Teamwork Skills,The quizzes were unclear and frustrating.,54.75,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,96.42,3,-1
Teamwork Skills,"Neutral feeling, nothing special.",80.34,4,0
Teamwork Skills,"Brilliant explanations, very engaging!",57.11,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,81.56,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",92.19,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",82.3,3,-1
Teamwork Skills,Loved the depth and historical insights!,80.32,2,1
Teamwork Skills,Loved the depth and historical insights!,62,1,1
Teamwork Skills,The course is very informative and the instructor is great.,94.15,3,1
Teamwork Skills,The course is very informative and the instructor is great.,43.87,4,1
Teamwork Skills,The quizzes were unclear and frustrating.,51.72,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,71.27,2,-1
Teamwork Skills,Excellent content but too fast-paced.,65.92,4,1
Teamwork Skills,"Neutral feeling, nothing special.",54.58,2,0
Teamwork Skills,"Brilliant explanations, very engaging!",51.52,3,1
Teamwork Skills,The course is very informative and the instructor is great.,61.08,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",46.92,1,1
Teamwork Skills,Loved the depth and historical insights!,73.65,3,1
Teamwork Skills,"Hard to follow, needs better structure.",98.53,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,71.67,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,43.07,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,80.06,1,1
Teamwork Skills,"Hard to follow, needs better structure.",89.29,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",55.36,1,-1
Teamwork Skills,The quizzes were unclear and frustrating.,41.36,3,-1
Teamwork Skills,A good mix of lectures and assignments.,99.49,4,-1
Teamwork Skills,"Hard to follow, needs better structure.",69.64,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,83.1,5,1
Teamwork Skills,A good mix of lectures and assignments.,74.67,5,-1
Teamwork Skills,A good mix of lectures and assignments.,93.08,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",92.47,5,0
Teamwork Skills,"Too theoretical, lacked real-world examples.",96.02,1,-1
Teamwork Skills,Excellent content but too fast-paced.,61.42,3,1
Teamwork Skills,"Neutral feeling, nothing special.",87.02,4,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,99.55,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",96.31,4,0
Teamwork Skills,Excellent content but too fast-paced.,56.65,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",69.24,3,1
Teamwork Skills,A good mix of lectures and assignments.,99.37,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",71.17,1,-1
Teamwork Skills,"Brilliant explanations, very engaging!",41.81,2,1
Teamwork Skills,The course is very informative and the instructor is great.,45.22,5,1
Teamwork Skills,"Brilliant explanations, very engaging!",40.02,4,1
Teamwork Skills,"Hard to follow, needs better structure.",41.59,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",75.23,2,-1
Teamwork Skills,"Brilliant explanations, very engaging!",66.78,2,1
Teamwork Skills,The quizzes were unclear and frustrating.,88.98,3,-1
Teamwork Skills,A good mix of lectures and assignments.,77.42,4,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",87.4,1,-1
Teamwork Skills,Excellent content but too fast-paced.,93.15,4,1
Teamwork Skills,Excellent content but too fast-paced.,79.69,3,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,66.92,2,-1
Teamwork Skills,"Hard to follow, needs better structure.",86.23,4,-1
Teamwork Skills,Loved the depth and historical insights!,42.65,4,1
Teamwork Skills,"Hard to follow, needs better structure.",50.8,4,-1
Teamwork Skills,"Neutral feeling, nothing special.",76,1,0
Teamwork Skills,"Too theoretical, lacked real-world examples.",82.23,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",85.4,5,1
Teamwork Skills,"Neutral feeling, nothing special.",81.74,5,0
Teamwork Skills,The course is very informative and the instructor is great.,73.16,5,1
Teamwork Skills,"Hard to follow, needs better structure.",84.85,4,-1
Teamwork Skills,Loved the depth and historical insights!,77.1,2,1
Teamwork Skills,"Hard to follow, needs better structure.",69.29,3,-1
Teamwork Skills,A good mix of lectures and assignments.,50.42,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,98.45,4,-1
Teamwork Skills,"Neutral feeling, nothing special.",77.58,2,0
Teamwork Skills,A good mix of lectures and assignments.,68.2,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",79.03,2,0
Teamwork Skills,"Neutral feeling, nothing special.",72.87,1,0
Teamwork Skills,"Too theoretical, lacked real-world examples.",69.16,4,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,72.26,5,-1
Teamwork Skills,A good mix of lectures and assignments.,56.5,4,-1
Teamwork Skills,A good mix of lectures and assignments.,66,3,-1
Teamwork Skills,Excellent content but too fast-paced.,74.87,3,1
Teamwork Skills,"Brilliant explanations, very engaging!",45.19,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,56.4,4,-1
Teamwork Skills,A good mix of lectures and assignments.,88.25,1,-1
Teamwork Skills,Loved the depth and historical insights!,49.24,1,1
Teamwork Skills,"Hard to follow, needs better structure.",45.97,4,-1
Teamwork Skills,The course is very informative and the instructor is great.,66.84,1,1
Teamwork Skills,A good mix of lectures and assignments.,91.19,1,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,46.35,2,-1
Teamwork Skills,A good mix of lectures and assignments.,74.59,1,-1
Teamwork Skills,A good mix of lectures and assignments.,66.99,5,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,61.64,5,-1
Teamwork Skills,The quizzes were unclear and frustrating.,76.45,3,-1
Teamwork Skills,"Neutral feeling, nothing special.",48.11,2,0
Teamwork Skills,"Too theoretical, lacked real-world examples.",96.14,1,-1
Teamwork Skills,"Hard to follow, needs better structure.",62.09,5,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,85.44,5,-1
Teamwork Skills,"Brilliant explanations, very engaging!",88.2,4,1
Teamwork Skills,"Hard to follow, needs better structure.",49.27,3,-1
Teamwork Skills,The quizzes were unclear and frustrating.,47.55,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,99.26,5,-1
Teamwork Skills,The course is very informative and the instructor is great.,47.04,2,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",43.01,2,-1
Teamwork Skills,Loved the depth and historical insights!,93.07,1,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",86.25,2,-1
Teamwork Skills,Excellent content but too fast-paced.,50.43,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,69.48,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",47.56,3,1
Teamwork Skills,The course is very informative and the instructor is great.,48.91,5,1
Teamwork Skills,The course is very informative and the instructor is great.,61.53,3,1
Teamwork Skills,Loved the depth and historical insights!,43.39,1,1
Teamwork Skills,Excellent content but too fast-paced.,86.62,3,1
Teamwork Skills,A good mix of lectures and assignments.,59.26,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",99.46,1,1
Teamwork Skills,"Hard to follow, needs better structure.",66.55,4,-1
Teamwork Skills,Excellent content but too fast-paced.,90.57,4,1
Teamwork Skills,Loved the depth and historical insights!,43.89,5,1
Teamwork Skills,The quizzes were unclear and frustrating.,76.85,2,-1
Teamwork Skills,"Neutral feeling, nothing special.",93.44,4,0
Teamwork Skills,The quizzes were unclear and frustrating.,63.65,1,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,41.46,4,-1
Teamwork Skills,The course is very informative and the instructor is great.,93.61,3,1
Teamwork Skills,A good mix of lectures and assignments.,70.51,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",65.68,2,1
Teamwork Skills,Loved the depth and historical insights!,70.68,1,1
Teamwork Skills,"Hard to follow, needs better structure.",49.81,3,-1
Teamwork Skills,Excellent content but too fast-paced.,59.3,5,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,42.78,2,-1
Teamwork Skills,Excellent content but too fast-paced.,60.53,2,1
Teamwork Skills,Loved the depth and historical insights!,91.3,1,1
Teamwork Skills,A good mix of lectures and assignments.,77.74,2,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",60.12,5,-1
Teamwork Skills,Loved the depth and historical insights!,52.85,1,1
Teamwork Skills,The course is very informative and the instructor is great.,58.29,2,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",61.95,1,-1
Teamwork Skills,"Neutral feeling, nothing special.",87.83,5,0
Teamwork Skills,A good mix of lectures and assignments.,58.54,2,-1
Teamwork Skills,The course is very informative and the instructor is great.,42.52,1,1
Teamwork Skills,The quizzes were unclear and frustrating.,46.15,4,-1
Teamwork Skills,A good mix of lectures and assignments.,92.97,3,-1
Teamwork Skills,"Brilliant explanations, very engaging!",57.92,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,70.07,2,-1
Teamwork Skills,"Brilliant explanations, very engaging!",96.03,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,70.64,2,-1
Teamwork Skills,The quizzes were unclear and frustrating.,50.11,4,-1
Teamwork Skills,"Brilliant explanations, very engaging!",97.72,5,1
Teamwork Skills,"Too theoretical, lacked real-world examples.",87.83,5,-1
Teamwork Skills,"Neutral feeling, nothing special.",50.7,5,0
Teamwork Skills,The quizzes were unclear and frustrating.,74.57,1,-1
Teamwork Skills,Excellent content but too fast-paced.,48.85,4,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,75.66,3,-1
Teamwork Skills,Excellent content but too fast-paced.,72.69,4,1
Teamwork Skills,Loved the depth and historical insights!,72.81,1,1
Teamwork Skills,A good mix of lectures and assignments.,52.7,3,-1
Teamwork Skills,The course is very informative and the instructor is great.,50.63,2,1
Teamwork Skills,"Neutral feeling, nothing special.",72.91,5,0
Teamwork Skills,I found the materials a bit confusing and poorly organized.,99.65,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,93.25,5,-1
Teamwork Skills,"Too theoretical, lacked real-world examples.",42.35,4,-1
Teamwork Skills,Excellent content but too fast-paced.,61.49,5,1
Teamwork Skills,"Brilliant explanations, very engaging!",66.33,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,49.09,2,-1
Teamwork Skills,Loved the depth and historical insights!,64.26,2,1
Teamwork Skills,The course is very informative and the instructor is great.,51.62,1,1
Teamwork Skills,A good mix of lectures and assignments.,57.16,2,-1
Teamwork Skills,Loved the depth and historical insights!,79.93,4,1
Teamwork Skills,The quizzes were unclear and frustrating.,63.23,5,-1
Teamwork Skills,Loved the depth and historical insights!,64,1,1
Teamwork Skills,"Hard to follow, needs better structure.",88.33,1,-1
Teamwork Skills,Loved the depth and historical insights!,46.85,3,1
Teamwork Skills,"Hard to follow, needs better structure.",60.36,3,-1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,77.08,5,-1
Teamwork Skills,"Brilliant explanations, very engaging!",91.09,4,1
Teamwork Skills,Excellent content but too fast-paced.,99.23,2,1
Teamwork Skills,I found the materials a bit confusing and poorly organized.,54.72,3,-1
Teamwork Skills,"Neutral feeling, nothing special.",87.41,2,0
Teamwork Skills,Excellent content but too fast-paced.,48.14,2,1
Teamwork Skills,The course is very informative and the instructor is great.,85.17,2,1
Teamwork Skills,"Neutral feeling, nothing special.",76.09,1,0
Teamwork Skills,Excellent content but too fast-paced.,88.4,2,1
Teamwork Skills,"Hard to follow, needs better structure.",51.69,3,-1
Teamwork Skills,A good mix of lectures and assignments.,98.11,4,-1
